557	139456.0	S
558	139492.0	S
559	139514.0	S
560	139468.0	S
561	139468.0	S
562	139414.0	S
563	139504.0	S
564	139472.0	S
565	139434.0	S
566	139410.0	S
567	139470.0	S
568	139336.0	S
569	139526.0	S
570	139446.0	S
571	139362.0	S
572	139454.0	S
573	139430.0	S
574	139554.0	S
575	139432.0	S
576	139442.0	S
577	139432.0	S
578	139492.0	S
579	139436.0	S
580	139456.0	S
581	139490.0	S
582	139478.0	S
583	139534.0	S
584	139546.0	S
585	139506.0	S
586	139460.0	S
587	139436.0	S
588	139452.0	S
589	139470.0	S
590	139398.0	S
591	139502.0	S
592	139592.0	S
593	139588.0	S
594	139466.0	S
595	139536.0	S
596	139376.0	S
597	139438.0	S
598	139442.0	S
599	139434.0	S
600	139496.0	S
601	139458.0	S
602	139476.0	S
603	139514.0	S
604	139498.0	S
605	139504.0	S
606	139518.0	S
607	139464.0	S
608	139448.0	S
609	139492.0	S
610	139508.0	S
611	139392.0	S
612	139492.0	S
613	139472.0	S
614	139530.0	S
615	139408.0	S
616	139476.0	S
617	139508.0	S
618	139506.0	S
619	139530.0	S
620	139604.0	S
621	139534.0	S
622	139458.0	S
623	139426.0	S
624	139470.0	S
625	139382.0	S
626	139384.0	S
627	139432.0	S
628	139390.0	S
629	139504.0	S
630	139550.0	S
631	139444.0	S
632	139506.0	S
633	139448.0	S
634	139504.0	S
635	139468.0	S
636	139488.0	S
637	139394.0	S
638	139494.0	S
639	139472.0	S
640	139442.0	S
641	139460.0	S
642	139452.0	S
643	139404.0	S
644	139424.0	S
645	139438.0	S
646	139464.0	S
647	139538.0	S
648	139470.0	S
649	139436.0	S
650	139488.0	S
651	139480.0	S
652	139428.0	S
653	139474.0	S
654	139524.0	S
655	139496.0	S
656	139432.0	S
657	139430.0	S
658	139406.0	S
659	139468.0	S
660	139426.0	S
661	139474.0	S
662	139532.0	S
663	139480.0	S
664	139534.0	S
665	139496.0	S
666	139450.0	S
667	139530.0	S
668	139380.0	S
669	139438.0	S
670	139478.0	S
671	139510.0	S
672	139458.0	S
673	139492.0	S
674	139510.0	S
675	139518.0	S
676	139398.0	S
677	139522.0	S
